match_id,type,minute,team,player,player_out,detail
3910252,yellow,22,home,Richard Gössler,,
3910252,goal,25,home,Roland Schadl,,
3910252,goal,35,away,Arbnor Prenqi,,
3910252,yellow,54,home,Manuel Hödl,,
3910252,substitution,57,home,Benjamin Pummer,Barnabas Vecsey,
3910252,substitution,57,away,Avdullah Shala,Leonhard Ibrahimi,
3910252,yellow,60,away,Erdonit Prestreshi,,
3910252,goal,65,home,Richard Gössler,,
3910252,substitution,74,home,Daniel Roll,Michael Paier,
3910252,yellow,77,away,Georg Grasser,,
3910252,substitution,77,away,Philipp Meister,Sinon Kulovits,
3910252,goal,78,home,Maximilian Joel Bernsteiner,,
3910252,substitution,86,away,Sandro Robert Reishofer,Alessandro Schalar,
3910252,substitution,86,away,Felix Baumgartner,Sebastian Hilpold,
3910252,goal,88,home,Richard Gössler,,
3910252,substitution,89,home,Stefan Hackl,Maximilian Joel Bernsteiner,
3910252,goal,90,away,Avdullah Shala,,
3910252,yellow,90+1,home,David Lukas,,
3910252,yellow,90+1,home,Stefan Hackl,,
3910252,goal,(Fr.),home,Richard Gössler,,
3910015,goal,12,home,Marco Heibl,,
3910015,yellow,15,home,Sandro Sabathy,,
3910015,substitution,20,home,Rinor Svishta,Marco Heibl,
3910015,yellow,21,home,Philipp Seiser,,
3910015,yellow,25,away,Jan Jammernegg,,
3910015,yellow,31,home,Markus Gsellmann,,
3910015,yellow,31,away,Marko Ferk,,
3910015,substitution,34,home,Alexander Russ,Stefan Diensthuber,
3910015,yellow,44,away,Andreas Steirer,,
3910015,goal,45,away,Jan Jammernegg,,
3910015,goal,46,away,Tai Kmetec,,
3910015,yellow,54,home,Lukas Ratschnig,,
3910015,yellow,58,away,Jürgen Götz,,
3910015,substitution,68,home,Mario Kreimer,Alexander Russ,
3910015,yellow,76,home,Mario Kreimer,,
3910015,substitution,78,away,Dusan Krpic,Marko Ferk,
3910015,goal,82,home,Kenan Dzakovac,,
3910015,substitution,90,away,Leon Luttenberger,Jan Jammernegg,
3910015,substitution,90,away,Max Luttenberger-Sommer,David Katzianschütz,
3910015,substitution,90,away,Konstantin Satzer,Jürgen Götz,
3910015,goal,(Elfm.),home,Kenan Dzakovac,,
3910263,yellow,4,away,Nico Neuhold,,
3910263,goal,15,home,Stipo Grgic,,
3910263,goal,23,away,Nico Neuhold,,
3910263,goal,27,home,Marc Wagner,,
3910263,yellow,30,home,Nazareno Leonel Prügger,,
3910263,substitution,31,home,Bono Vucic,Valentin Strommer,
3910263,substitution,HZ,away,Sam Luca Battig,Leo Hamminger,
3910263,yellow,48,home,Jonas Rainer,,
3910263,yellow,59,away,Christian Lieb,,
3910263,substitution,63,away,Dominik Puster,Pascal Leimisch,
3910263,substitution,69,home,Marco Walcher-Langmann,Jakob Prettenthaler,
3910263,substitution,69,home,Alexander Prietl,Nazareno Leonel Prügger,
3910263,goal,74,away,Sebastian Knaus,,
3910263,substitution,81,away,Benjamin Schweighofer,Sebastian Knaus,
3910263,substitution,81,away,Tobias Schaller,Nicolaus Scarpatetti,
3910263,substitution,85,home,Lukas Derler,Marc Wagner,
3910263,yellow,86,away,Stefan Wenter,,
3910263,yellow,90+2,away,Dominik Puster,,
3910114,yellow,26,home,Lukas Pichler,,
3910114,yellow,35,away,Stefan Rinner,,
3910114,yellow,42,away,Florian Schmied,,
3910114,goal,43,home,Julian Lamprecht,,
3910114,substitution,HZ,away,Timo Kreinc,Henrik Nöstlthaller,
3910114,yellow,52,away,Manuel Köhler,,
3910114,yellow,54,home,Yannick Koinegg,,
3910114,goal,63,away,Stefan Rinner,,
3910114,substitution,68,home,Semin Mrkaljevic,Yannick Koinegg,
3910114,goal,71,home,Semin Mrkaljevic,,
3910114,substitution,74,away,Amar Salihovic,Dominik Degen,
3910114,yellow,75,home,Luca Cuscito,,
3910114,yellow_red,81,away,Florian Schmied,,
3910114,yellow,83,away,Fabian Fleck,,
3910114,substitution,83,away,Felix Nöhrer,Stefan Pöhler,
3910114,substitution,83,away,Moritz Sakl,Stefan Rinner,
3910114,substitution,85,home,Matija Durdek,Julian Lamprecht,
3910114,substitution,88,home,Benedikt Sackl,Dean Slisko,
3909949,yellow,6,away,Lukas Pichler,,
3909949,goal,46,home,Matej Hoic,,
3909949,yellow,58,away,Anej Milic,,
3909949,yellow,59,home,Matej Hoic,,
3909949,substitution,59,away,Semin Mrkaljevic,Yannick Koinegg,
3909949,goal,60,home,Gregor Grubisic,,
3909949,substitution,70,away,Matija Durdek,Julian Lamprecht,
3909949,substitution,72,home,Rene Radl,Mario Pilz,
3909949,yellow,76,away,Aldo Llambi,,
3909949,yellow,77,home,Gregor Grubisic,,
3909949,substitution,78,away,Sasa Misljencevic,Aldo Llambi,
3909949,goal,81,home,Philipp Wippel,,
3909949,substitution,83,home,Edin Mujkanovic,Philipp Wippel,
3909949,goal,86,home,Gal Zorko,,
3909949,substitution,88,home,Antonio Medic,Tobias Paar,
3909949,substitution,88,home,Martin Gosch,Gal Zorko,
3909949,substitution,88,home,Jan Watz,Raphael Glanznig,
3910149,goal,17,home,Arbnor Prenqi,,
3910149,substitution,50,home,Avdullah Shala,Arbnor Prenqi,
3910149,substitution,65,home,Arlind Azemi,Sinon Kulovits,
3910149,substitution,65,home,Leonhard Ibrahimi,Alessandro Schalar,
3910149,yellow,65,away,Sascha-Martin Fischl,,
3910149,goal,66,home,Sebastian Hilpold,,
3910149,goal,71,home,Florian Reiner,,
3910149,substitution,75,away,Roland Cakaj,Sascha-Martin Fischl,
3910149,substitution,75,away,Talha Mekic,Simon Weiland,
3910149,substitution,81,home,Erdonit Prestreshi,Philipp Meister,
3910149,substitution,81,home,Jonas Ulbel,Sebastian Hilpold,
3910149,substitution,81,away,Zgjim Hoti,Rudolf Martin Kraner,
3910149,goal,86,home,Arlind Azemi,,
3909980,goal,3,away,Patrick Unterkircher,,
3909980,goal,13,home,Sebastian Frühwirth,,
3909980,yellow,25,home,Sebastian Pukl,,
3909980,goal,34,away,Patrick Unterkircher,,
3909980,yellow,45+2,away,Gabriel Rode,,
3909980,substitution,HZ,home,Lorenz Hirner,Sebastian Kunstätter,
3909980,yellow,57,home,Dominik Lackner,,
3909980,substitution,60,away,Lukas Grabner,Rinor Svishta,
3909980,substitution,75,away,Dominic Pürcher,Markus Gsellmann,
3909980,goal,78,home,Eric Eberl,,
3909980,substitution,81,home,Lorenz Kompass,Lukas Mairold,
3909980,substitution,84,away,Dominik Prettenthaler,Lukas Ratschnig,
3909980,yellow,86,home,Sebastian Frühwirth,,
3909980,yellow,87,home,Thomas Rieger,,
3909980,goal,87,away,Lukas Grabner,,
3909980,goal,90,away,Kenan Dzakovac,,
3909980,yellow,90+4,away,Dominik Prettenthaler,,
3909980,goal,(Elfm.),away,Kenan Dzakovac,,
3910304,goal,26,home,Johannes Driesner,,
3910304,yellow,44,home,Stefan Rinner,,
3910304,yellow,54,home,Henrik Nöstlthaller,,
3910304,yellow,55,home,Marco Langer,,
3910304,yellow,56,home,Johannes Driesner,,
3910304,substitution,59,home,Elvedin Kehic,Fabian Fleck,
3910304,substitution,64,away,Lukas Maximilian Palz,Irlind Mehmeti,
3910304,substitution,71,home,Moritz Sakl,Henrik Nöstlthaller,
3910304,substitution,71,away,Matthias Gottfried Labudik,Stjepan Horvat,
3910304,yellow,76,home,Dominik Degen,,
3910304,substitution,80,away,Genild Deliu,Marcel Musger,
3910304,yellow,82,away,Matthias Gottfried Labudik,,
3910304,yellow,85,away,Lukas Maximilian Palz,,
3910304,substitution,89,home,Fabian Riegler,Marcel Gruber,
3910218,goal,35,home,Marc Wagner,,
3910218,substitution,36,away,Simon Lenz,Julian Christof,
3910218,goal,47,home,Marc Wagner,,
3910218,substitution,56,away,Erich Baumann,Peter Puster,
3910218,substitution,69,home,Marco Walcher-Langmann,Jakob Prettenthaler,
3910218,substitution,69,home,Noah Friedl,Philipp Maschinegg,
3910218,substitution,72,away,Tobias Wolf,Tim Ciganovic,
3910218,substitution,72,away,Marco Schuster,Hannes Oswald,
3910218,substitution,80,home,Alexander Prietl,Florian Wurzinger,
3910218,substitution,80,home,Lukas Derler,Stipo Grgic,
3910218,yellow,88,home,Nazareno Leonel Prügger,,
3910218,goal,90,home,Nazareno Leonel Prügger,,
3910218,substitution,90+3,home,Valentin Strommer,Marc Wagner,
3910159,yellow,12,home,Stefan Wenter,,
3910159,yellow,20,away,Mak Halkic,,
3910159,yellow,38,home,Lorenz Feldbaumer,,
3910159,yellow,38,home,Nico Neuhold,,
3910159,goal,39,away,Roland Hartmann,,
3910159,yellow,45+2,home,Pascal Leimisch,,
3910159,substitution,HZ,away,Mario Sommer,Mak Halkic,
3910159,yellow,46,home,Sebastian Knaus,,
3910159,substitution,56,home,Pascal Leimisch,Sebastian Knaus,
3910159,substitution,64,away,Alhassan Ahmed,Roland Hartmann,
3910159,substitution,69,home,Robin Moroder,Christian Lieb,
3910159,substitution,69,home,Benjamin Schweighofer,Stefan Wenter,
3910159,yellow,77,away,Dominic Summer,,
3910159,yellow_red,80,home,Nico Neuhold,,
3910159,substitution,81,away,Jonathan Brosch,Fabian Maurice Neuhold,
3910159,substitution,85,home,Gernot Oberwinkler,Mateo Cosic,
3910159,yellow,90+5,away,Patrick Rupprecht,,
3910159,goal,(Elfm.),away,Roland Hartmann,,
3910197,goal,6,away,Benjamin Pummer,,
3910197,yellow,22,away,Benjamin Pummer,,
3910197,yellow,31,away,Lukas Dengg,,
3910197,yellow,38,home,Tai Kmetec,,
3910197,goal,45,home,Jan Jammernegg,,
3910197,substitution,HZ,away,Moritz Marold,Lukas Dengg,
3910197,goal,48,home,Alexander Plhak,,
3910197,substitution,61,away,Daniel Roll,Benjamin Pummer,
3910197,substitution,61,away,Maximilian Joel Bernsteiner,Stefan Hackl,
3910197,goal,64,away,Marko Stojadinovic,,
3910197,goal,67,home,Tai Kmetec,,
3910197,substitution,69,home,Konstantin Satzer,Martin Holler,
3910197,substitution,69,away,Simon Schirgi,Barnabas Vecsey,
3910197,substitution,76,home,Dusan Krpic,Marko Ferk,
3910197,substitution,76,home,Leon Luttenberger,Jürgen Götz,
3910197,yellow,80,home,Jürgen Götz,,
3910197,yellow,85,away,Michael Paier,,
3910197,substitution,88,home,David Giegerl,Jan Jammernegg,
3910197,yellow,90+4,away,Daniel Roll,,
3844725,goal,12,away,Nino Köpf,,
3844725,yellow,42,away,Ramaz Shakarishvili,,
3844725,substitution,58,home,Moritz Ertl,Jakob Mogg,
3844725,substitution,68,away,Marcel Bez,Erwin Imsirovic,
3844725,substitution,68,away,Martin Kupfner,Nino Köpf,
3844725,goal,76,home,Christoph Rabl,,
3844725,substitution,81,home,Fabian Kugl,Dietmar Pölzler,
3844725,yellow,85,away,Nils Bastian Ostermann,,
3844725,goal,(Elfm.),home,Christoph Rabl,,
3844718,goal,35,home,Felix Glatz,,
3844718,substitution,45+1,away,Fabian Koller,Michael Tieber,
3844718,substitution,62,home,Jakob Glatz,Christopher Feiner-Hammer,
3844718,substitution,62,home,Mario Schieder,Robin Bleyer,
3844718,yellow,64,home,Florian Wukits,,
3844718,goal,65,away,Balint Zoltan Karoly,,
3844718,goal,69,home,Nico Resch,,
3844718,substitution,70,home,Thomas Viktor Zingl,Florian Wukits,
3844718,substitution,77,away,Leo Reiter,Manuel Holler,
3844718,substitution,80,home,Daniel Reiterer,Felix Glatz,
3844718,substitution,80,home,Roland Lechner,Enes Rujović,
3844718,yellow,85,away,Tobias Koller,,
3844718,substitution,86,away,Felix Donner,Jonas Leitgeb,
3844718,substitution,86,away,Marcel Holler,Kevin Stangl,
3844718,yellow,90+4,home,Thomas Rotter,,
3844718,goal,(Fr.),away,Balint Zoltan Karoly,,
3844695,goal,3,home,Tadej Lukman,,
3844695,yellow,14,away,Lasse Lengheim,,
3844695,yellow,17,home,Dejan Radakovic,,
3844695,substitution,HZ,away,Isaac Anyanwu,Maro Vrdoljak,
3844695,yellow,54,away,Sebastian Georg Hauptmann,,
3844695,yellow,60,home,Kenan Turudija,,
3844695,substitution,60,home,Maximilian Puntigam,Julian Fortmüller,
3844695,substitution,67,away,Marven Tim Jonathan Ernst,Oskar Grandits,
3844695,substitution,67,away,Arthur Agapov,Alexander Slanina,
3844695,substitution,79,away,Martin Lang,Maximilian Bauer,
3844695,substitution,79,away,Manuel Weber,Maximillian Geyer,
3844695,substitution,81,home,Simon Taschner,Sebastian Schadler,
3844695,substitution,89,home,Marcel Bauer,Tadej Lukman,
3844695,yellow,90+1,away,Isaac Anyanwu,,
3844695,yellow_red,90+2,away,Sebastian Georg Hauptmann,,
3844695,yellow,90+3,away,Harutjun Musikyan,,
3844695,yellow,90+4,away,Kenan Memisevic,,
3844668,yellow,32,away,Florian Janisch,,
3844668,goal,42,home,Lukas Heiling,,
3844668,yellow,45,home,Marcel Vtic,,
3844668,substitution,HZ,away,Alessandro Hofer,Fabian Frank,
3844668,substitution,HZ,away,Moritz Rabensteiner,Thomas Wotolen,
3844668,substitution,HZ,away,Julian Baumgartner,Stefan Weitzer,
3844668,yellow,67,home,Alexander Kreimer,,
3844668,yellow,70,home,David Holzerbauer,,
3844668,substitution,70,home,Gamil Amin,Daniel Wetzelberger,
3844668,substitution,80,home,Max Kulmer,Florian Hutter,
3844668,substitution,88,home,Jonas Kohl,David Holzerbauer,
3844668,yellow,90,away,Marcello Hofer,,
3844783,yellow,18,home,Jonas-Valentin Schnur,,
3844783,goal,25,away,Christian Schneeberger,,
3844783,substitution,32,away,Johannes Kratzer,Lukas Hirschböck,
3844783,goal,36,home,Lukas Pertl,,
3844783,yellow,58,home,Michael Kuwal,,
3844783,substitution,62,home,Raffael Horvath,Jonas-Valentin Schnur,
3844783,goal,65,home,Rene Flatschacher,,
3844783,yellow,67,away,Felix Kittinger,,
3844783,yellow,73,home,Raffael Horvath,,
3844783,substitution,74,away,Samuel Pöllabauer,Dominik Lueger,
3844783,substitution,78,home,Tobias Stoppacher,Lukas Pertl,
3844783,substitution,80,away,Michael Hofer,Moritz Teichert,
3844783,yellow,86,away,Josip Zeba,,
3844783,substitution,90+3,home,Rainer Doppelhofer,David Kulmer,
3844783,yellow,90+3,away,Christian Schneeberger,,
3844783,goal,(Elfm.),home,Rene Flatschacher,,
3844666,goal,7,home,Lucas Friedl,,
3844666,yellow,40,away,Florian Pösinger,,
3844666,yellow,43,home,Paul Rechling,,
3844666,yellow,48,home,Lucas Friedl,,
3844666,yellow_red,50,away,Florian Pösinger,,
3844666,substitution,59,away,Armin Weber,Jakob Fasching,
3844666,yellow,61,home,Florian Seiler,,
3844666,goal,69,home,Tobias Breitenberger,,
3844666,substitution,74,home,Tobias Haubenhofer,Lucas Friedl,
3844666,substitution,74,away,Florian Fadinger,Shtendil Ahmeti,
3844666,substitution,74,away,Julian David Lipp,Vito Lapic,
3844666,substitution,74,away,Marco Santino Wiery,Artur Jndoyan,
3844666,substitution,79,away,Andre Martin Bauer,Benjamin Jonathan Krottmayer,
3844666,substitution,85,home,Lukas Adelmann,Bernd Tödling,
3844666,substitution,90,home,Paul Strasser,Moritz Eder,
3844666,substitution,90,home,Moritz Gauster,Niklas Köck,
3844666,substitution,90,home,Fabian Pflanzl,Tobias Breitenberger,
3844799,goal,17,away,Julian Pöllabauer,,
3844799,goal,29,home,Matthias Pöltl,,
3844799,red,33,away,Martin Gissing,,
3844799,yellow,35,away,Maximilian Karrer,,
3844799,substitution,38,away,Daniel David Schuh,Patrick Durlacher,
3844799,goal,39,home,Matthias Pöltl,,
3844799,goal,52,home,Samuel Höfler,,
3844799,substitution,59,home,Clemens Lerner,Fabian Hofer,
3844799,goal,62,home,Simon Puchner,,
3844799,goal,66,home,Matthias Pöltl,,
3844799,substitution,67,away,Martin Raffael Knoll,Luca Durlacher,
3844799,substitution,67,away,Josef Arthur Übelleitner,Markus Reisinger,
3844799,substitution,73,home,Tobias Höfler,Matthias Pöltl,
3844799,substitution,78,away,Markus Winter,Julian Pöllabauer,
3844799,substitution,78,away,Georg Vorraber,Fabian Grossegger,
3844799,yellow,80,home,Luca Ioan Cadar,,
3844799,substitution,82,home,Dominik Posch,Manuel Edlinger,
3844799,substitution,82,home,Erik Zettelbauer,Luca Ioan Cadar,
3844799,substitution,82,home,Dominic Bindlechner,Patrik Hödl,
3844799,goal,86,home,Dominik Posch,,
3844671,yellow,26,home,Thomas Alexander Pickl,,
3844671,yellow,30,home,Lovre Barić,,
3844671,substitution,55,home,Maximilian Bauer,Thomas Alexander Pickl,
3844671,yellow,60,away,Leo Kosaric,,
3844671,substitution,60,away,Jakob Mogg,Moritz Ertl,
3844671,substitution,62,home,Oskar Grandits,Marven Tim Jonathan Ernst,
3844671,substitution,62,home,Michael Preisinger,Lorenz Maurer,
3844671,substitution,70,away,Fabian Kugl,Christoph Rabl,
3844671,goal,79,away,Jakob Mogg,,
3844671,substitution,84,home,Arthur Agapov,Isaac Anyanwu,
3844671,yellow,86,home,Justin Hofmann,,
3844671,substitution,87,away,Marc Hörzer,Dietmar Pölzler,
3844671,yellow_red,90+2,home,Justin Hofmann,,
3844671,yellow,90+5,away,Sandro Pfeffer,,
3844646,goal,11,home,Josip Zeba,,
3844646,substitution,22,away,Matthias Schmid,Nemanja Gajic,
3844646,goal,24,away,David Holzerbauer,,
3844646,substitution,32,away,Max Kulmer,Thomas Raser,
3844646,yellow,37,home,Moritz Teichert,,
3844646,yellow,39,away,David Holzerbauer,,
3844646,yellow,42,away,Alexander Kreimer,,
3844646,goal,67,home,Josip Zeba,,
3844646,substitution,74,away,Gamil Amin,Daniel Wetzelberger,
3844646,substitution,78,home,Samuel Pöllabauer,Johannes Kratzer,
3844646,goal,88,away,Alexander Kreimer,,
3844646,goal,90,home,Josip Zeba,,
3844646,yellow,90+4,away,Gamil Amin,,
3844642,yellow,40,away,Tadej Lukman,,
3844642,yellow,42,away,Dejan Radakovic,,
3844642,substitution,HZ,away,Maximilian Puntigam,Sebastian Schadler,
3844642,yellow,52,away,Julian Fortmüller,,
3844642,substitution,65,away,Stefan Wagner,Lukas Augustin,
3844642,substitution,75,away,Simon Taschner,Kenan Turudija,
3844642,yellow,77,home,Alexander Wiedenhofer,,
3844642,yellow_red,80,away,Dejan Radakovic,,
3844642,yellow,85,home,Fabian Grossegger,,
3844642,yellow,85,away,Julian Puntigam,,
3844642,yellow,90,away,Valentin Fortmüller,,
3844687,yellow,13,home,Alessandro Hofer,,
3844687,yellow,19,home,Kevin Schalk,,
3844687,yellow,28,away,Daniel Reiterer,,
3844687,yellow,45+2,away,Stefan Schlögl,,
3844687,substitution,HZ,away,Jakob Glatz,Jannik Andiel,
3844687,goal,54,home,Alexander Peter Pötz,,
3844687,substitution,58,away,Florian Wukits,Christopher Feiner-Hammer,
3844687,substitution,58,away,Roland Lechner,Daniel Reiterer,
3844687,yellow,64,home,Julian Baumgartner,,
3844687,yellow,66,away,Nico Resch,,
3844687,substitution,78,away,Thomas Viktor Zingl,Sebastian Holzmann,
3844687,yellow,79,away,Thomas Viktor Zingl,,
3844687,substitution,80,home,Moritz Rabensteiner,Julian Baumgartner,
3844687,yellow,82,home,Alexander Peter Pötz,,
3844687,yellow,85,away,Thomas Rotter,,
3844687,substitution,86,home,Fabian Frank,Leonit Krasniqi,
3844687,substitution,86,home,Marcel Tunst,Paul Pronegg,
3844687,substitution,86,away,Mario Schieder,Felix Glatz,
3844687,goal,89,home,Moritz Rabensteiner,,
3844687,substitution,90+3,home,Fabian Almer,Alessandro Hofer,
3844687,yellow,90+4,home,Marcel Tunst,,
3844776,goal,34,home,Lucas Friedl,,
3844776,substitution,HZ,away,Tobias Stoppacher,Heiko Hölzl,
3844776,goal,56,home,Bernd Tödling,,
3844776,substitution,63,away,Raffael Horvath,Nicola Kolenz,
3844776,yellow,64,away,Rene Flatschacher,,
3844776,yellow,67,home,Tobias Breitenberger,,
3844776,yellow,70,home,Tobias Goldgruber,,
3844776,yellow,77,away,Tobias Stoppacher,,
3844776,yellow,78,home,Niklas Köck,,
3844776,substitution,78,home,Tobias Haubenhofer,Lucas Friedl,
3844776,substitution,80,away,Rainer Doppelhofer,Jonas-Valentin Schnur,
3844776,substitution,86,home,Paul Rechling,Marco Purkarthofer,
3844776,substitution,90,home,Moritz Gauster,Niklas Köck,
3844776,substitution,90,home,Florian Derler,Tobias Breitenberger,
3844776,yellow,90+3,home,Florian Seiler,,
3844776,red,90+3,away,David Kulmer,,
3844751,goal,3,home,Antonio Josipovic,,
3844751,goal,7,home,Antonio Josipovic,,
3844751,goal,18,away,Jan Niklas Ostermann,,
3844751,yellow,32,away,Ramaz Shakarishvili,,
3844751,yellow,42,home,Armin Weber,,
3844751,substitution,HZ,away,Marcel Bez,Vito Milosevic,
3844751,substitution,50,home,Jakob Strobl,Shtendil Ahmeti,
3844751,yellow,53,home,Benjamin Jonathan Krottmayer,,
3844751,yellow,60,home,Andre Martin Bauer,,
3844751,substitution,61,away,Gerald Nutz,Maximilian Kohlfürst,
3844751,substitution,64,away,Martin Kupfner,Ramaz Shakarishvili,
3844751,substitution,68,away,Federico Wolf,Gerald Nutz,
3844751,yellow,72,away,Marcel Stumberger,,
3844751,goal,74,home,Antonio Josipovic,,
3844751,goal,76,away,Jan Niklas Ostermann,,
3844751,substitution,79,home,Albinos Mavriqi,Antonio Josipovic,
3844751,goal,82,away,Lukas Bracun,,
3844751,yellow,84,home,Albinos Mavriqi,,
3844751,substitution,89,home,Marco Santino Wiery,Vito Lapic,
3844751,yellow,SE,home,Jan Spranger,,
3844782,goal,8,home,Andre Kaiser,,
3844782,goal,22,away,Mario Unterweger,,
3844782,yellow,55,away,Matthias Pöltl,,
3844782,goal,57,away,Mario Unterweger,,
3844782,substitution,65,away,Dominic Bindlechner,Tobias Höfler,
3844782,substitution,70,home,Manuel Lex,Felix Donner,
3844782,yellow,73,home,Franz-Peter Wagner,,
3844782,substitution,74,home,Manuel Kropf,Alexander Bakanic,
3844782,substitution,74,away,Daniel Loder,Matthias Pöltl,
3844782,substitution,86,away,Robin Faul,Luca Ioan Cadar,
3844782,substitution,87,home,Marcel Holler,Kevin Stangl,
3844782,substitution,87,home,Marcel Kern,Manuel Holler,
3844782,yellow,90+2,home,Jonas Leitgeb,,
3844653,yellow,11,away,Jonas Posch,,
3844653,yellow,18,home,Felix Glatz,,
3844653,substitution,31,away,Samuel Pöllabauer,Lukas Hirschböck,
3844653,yellow,61,away,Josip Zeba,,
3844653,substitution,70,home,Christopher Feiner-Hammer,Peter Schermann,
3844653,substitution,70,home,Jakob Glatz,Jannik Andiel,
3844653,goal,72,home,Christopher Feiner-Hammer,,
3844653,substitution,77,away,Edmond Movsesyan,Johannes Kratzer,
3844653,yellow,81,home,Christopher Feiner-Hammer,,
3844653,substitution,85,away,Michael Hofer,Samuel Pöllabauer,
3844653,substitution,90,home,Thomas Viktor Zingl,Enes Rujović,
3844653,substitution,90+3,home,Daniel Reiterer,Felix Glatz,
3844653,substitution,90+3,home,Roland Lechner,Robin Bleyer,
3844757,yellow,40,away,Franz-Peter Wagner,,
3844757,goal,48,away,Michael Tieber,,
3844757,yellow,51,away,Jan Felix Ritter,,
3844757,yellow,55,away,Jonas Leitgeb,,
3844757,substitution,60,away,Manuel Kropf,Jonas Leitgeb,
3844757,substitution,60,away,Balint Zoltan Karoly,Kevin Stangl,
3844757,goal,62,away,Balint Zoltan Karoly,,
3844757,substitution,70,home,Sebastian Schadler,Valentin Fortmüller,
3844757,substitution,70,home,Simon Taschner,Julian Fortmüller,
3844757,substitution,74,away,Fabian Koller,Michael Tieber,
3844757,goal,80,home,Sebastian Schadler,,
3844757,substitution,80,away,Tobias Koller,Andre Kaiser,
3844757,substitution,82,home,Marcel Bauer,Maximilian Puntigam,
3844757,substitution,82,home,Sandro Kurzmann,Lukas Augustin,
3844757,goal,85,home,Kenan Turudija,,
3844757,yellow,88,home,Marcel Bauer,,
3844727,goal,4,away,Maximilian Karrer,,
3844727,yellow,16,home,Jan Moser,,
3844727,goal,19,home,Jakob Mogg,,
3844727,yellow,28,home,Niklas Mogg,,
3844727,goal,39,away,Florian Karrer,,
3844727,yellow,43,home,Sandro Pfeffer,,
3844727,substitution,HZ,home,Fabian Kugl,Marc Hörzer,
3844727,yellow,58,home,Thomas Kager,,
3844727,yellow,62,home,Lukas Doppelhofer,,
3844727,goal,67,home,Peter Kandlhofer,,
3844727,yellow,72,away,Markus Reisinger,,
3844727,goal,73,home,Niklas Mogg,,
3844727,substitution,75,away,Martin Raffael Knoll,Markus Reisinger,
3844727,goal,77,home,Fabian Kugl,,
3844727,substitution,85,away,Josef Arthur Übelleitner,Fabian Andre Herbst,
3844727,substitution,88,home,Bastian Cividino,Jan Moser,
3844727,goal,(Elfm.),home,Jakob Mogg,,
3844709,substitution,53,home,Nicola Kolenz,Tobias Stoppacher,
3844709,yellow,55,home,Lukas Pertl,,
3844709,yellow,68,home,Raffael Horvath,,
3844709,substitution,75,away,Florian Fadinger,Andre Martin Bauer,
3844709,substitution,75,away,Albinos Mavriqi,Jakob Strobl,
3844709,yellow_red,80,home,Lukas Pertl,,
3844709,yellow,81,away,Jakob Fasching,,
3844709,substitution,83,home,Rainer Doppelhofer,Stefan Romen,
3844709,yellow,85,away,Jan Spranger,,
3844709,yellow,88,away,Antonio Josipovic,,
3844709,red,90+4,away,Armin Weber,,
3844709,yellow,90+6,home,Jens Hölzl,,
3844724,goal,20,home,David Holzerbauer,,
3844724,yellow,23,home,Lukas Heiling,,
3844724,goal,38,away,Tobias Breitenberger,,
3844724,yellow,42,away,Florian Seiler,,
3844724,substitution,HZ,away,Moritz Gauster,Florian Seiler,
3844724,yellow,50,home,Matthias Schmid,,
3844724,yellow,51,away,Niklas Köck,,
3844724,goal,56,away,Paul Rechling,,
3844724,yellow,57,home,David Holzerbauer,,
3844724,substitution,61,home,Maximilian Gruber,David Holzerbauer,
3844724,substitution,61,home,Max Buchgraber,Matthias Schmid,
3844724,yellow_red,67,home,Lukas Heiling,,
3844724,substitution,70,home,Lukas Schellnegger,Max Kulmer,
3844724,goal,71,away,Paul Rechling,,
3844724,yellow,73,away,Moritz Eder,,
3844724,substitution,80,away,Tobias Haubenhofer,Paul Rechling,
3844724,goal,85,away,Lucas Friedl,,
3844724,substitution,86,home,Gamil Amin,Daniel Wetzelberger,
3844724,substitution,86,home,Jonas Kohl,David Lueger,
3844724,goal,88,away,Armin Horschinegg,,
3844724,substitution,89,away,Florian Derler,Tobias Goldgruber,
3844724,substitution,89,away,Santino Schalk,Tobias Breitenberger,
3844724,goal,90,away,Niklas Köck,,
3844724,goal,(Elfm.),away,Tobias Breitenberger,,
3844675,goal,2,home,Nino Köpf,,
3844675,substitution,8,away,Isaac Anyanwu,Jonas Urbauer,
3844675,yellow,13,home,Maximilian Kohlfürst,,
3844675,goal,20,away,Marven Tim Jonathan Ernst,,
3844675,goal,26,home,Jan Niklas Ostermann,,
3844675,yellow,41,home,Deni Straus,,
3844675,yellow,48,away,Lasse Lengheim,,
3844675,substitution,60,away,Samuel Wagner,Nico Pichler,
3844675,substitution,60,away,Michael Preisinger,Lovre Barić,
3844675,yellow,69,home,Lukas Bracun,,
3844675,substitution,70,away,Martin Lang,Arthur Agapov,
3844675,substitution,70,away,Manuel Weber,Michael Preisinger,
3844675,substitution,72,home,Erwin Imsirovic,Lukas Bracun,
3844675,yellow,81,home,Martin Kupfner,,
3844675,goal,88,home,Deni Straus,,
3844675,substitution,90,home,Federico Wolf,Deni Straus,
3844675,substitution,90+2,home,Justin Kleinlercher,Nino Köpf,
3844747,goal,7,away,Alexander Peter Pötz,,
3844747,goal,9,away,Rudolf Lang,,
3844747,substitution,12,away,Marcel Schreck,Rudolf Lang,
3844747,yellow,22,away,Thomas Wotolen,,
3844747,goal,27,away,Marcello Hofer,,
